Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Customer_Segment,Customer_Since
C02780,Customer 02780,Male,27,21-30,Pune,Maharashtra,West,Small Business,2023-07-19
C02781,Customer 02781,Female,47,41-50,Kolkata,West Bengal,East,Corporate,2023-05-30
C02782,Customer 02782,Male,21,21-30,Ranchi,Jharkhand,East,Consumer,2024-09-21
C02783,Customer 02783,Female,35,31-40,Kochi,Kerala,South,Corporate,2024-06-07
C02784,Customer 02784,Male,52,51-60,Kolkata,West Bengal,East,Corporate,2025-05-27
C02785,Customer 02785,Female,23,21-30,Mumbai,Maharashtra,West,Corporate,2022-08-09
C02786,Customer 02786,Male,28,21-30,Lucknow,Uttar Pradesh,North,Consumer,2024-01-09
C02787,Customer 02787,Female,23,21-30,Pune,Maharashtra,West,Small Business,2024-06-20
C02788,Customer 02788,Male,46,41-50,Ahmedabad,Gujarat,West,Corporate,2024-06-03
C02789,Customer 02789,Male,57,51-60,Delhi,Delhi,North,Consumer,2022-02-19
C02790,Customer 02790,Male,39,31-40,Patna,Bihar,East,Small Business,2022-02-28
C02791,Customer 02791,Female,43,41-50,Ahmedabad,Gujarat,West,Corporate,2023-12-06
C02792,Customer 02792,Male,38,31-40,Ranchi,Jharkhand,East,Small Business,2022-04-08
C02793,Customer 02793,Female,37,31-40,Patna,Bihar,East,Consumer,2023-03-05
C02794,Customer 02794,Female,43,41-50,Patna,Bihar,East,Consumer,2024-10-20
C02795,Customer 02795,Female,43,41-50,Chandigarh,Chandigarh,North,Corporate,2025-01-07
C02796,Customer 02796,Female,40,31-40,Kochi,Kerala,South,Consumer,2022-07-05
C02797,Customer 02797,Female,60,51-60,Mumbai,Maharashtra,West,Small Business,2023-01-17
C02798,Customer 02798,Male,37,31-40,Mumbai,Maharashtra,West,Corporate,2024-09-21
C02799,Customer 02799,Female,49,41-50,Ranchi,Jharkhand,East,Small Business,2022-11-23
C02800,Customer 02800,Female,22,21-30,Chennai,Tamil Nadu,South,Consumer,2023-01-24
C02801,Customer 02801,Female,56,51-60,Bhubaneswar,Odisha,East,Corporate,2022-12-31
C02802,Customer 02802,Male,33,31-40,Mumbai,Maharashtra,West,Consumer,2022-07-05
C02803,Customer 02803,Female,30,21-30,Mumbai,Maharashtra,West,Corporate,2023-11-28
C02804,Customer 02804,Female,29,21-30,Ranchi,Jharkhand,East,Small Business,2022-08-01
C02805,Customer 02805,Male,41,41-50,Bhubaneswar,Odisha,East,Consumer,2024-06-25
C02806,Customer 02806,Male,56,51-60,Jaipur,Rajasthan,North,Consumer,2023-07-15
C02807,Customer 02807,Female,35,31-40,Delhi,Delhi,North,Corporate,2023-03-25
C02808,Customer 02808,Male,49,41-50,Kochi,Kerala,South,Corporate,2023-03-19
C02809,Customer 02809,Male,39,31-40,Bengaluru,Karnataka,South,Consumer,2022-02-12
C02810,Customer 02810,Female,47,41-50,Surat,Gujarat,West,Corporate,2025-02-02
C02811,Customer 02811,Female,32,31-40,Hyderabad,Telangana,South,Corporate,2025-04-04
C02812,Customer 02812,Female,37,31-40,Mumbai,Maharashtra,West,Corporate,2024-01-16
C02813,Customer 02813,Female,44,41-50,Kolkata,West Bengal,East,Small Business,2023-04-26
C02814,Customer 02814,Female,25,21-30,Patna,Bihar,East,Corporate,2022-10-03
C02815,Customer 02815,Male,55,51-60,Patna,Bihar,East,Corporate,2022-09-21
C02816,Customer 02816,Female,55,51-60,Lucknow,Uttar Pradesh,North,Small Business,2022-08-03
C02817,Customer 02817,Female,56,51-60,Kochi,Kerala,South,Consumer,2024-08-10
C02818,Customer 02818,Male,50,41-50,Kolkata,West Bengal,East,Corporate,2024-06-15
C02819,Customer 02819,Female,25,21-30,Surat,Gujarat,West,Consumer,2022-02-15
C02820,Customer 02820,Male,43,41-50,Ahmedabad,Gujarat,West,Small Business,2022-10-30
C02821,Customer 02821,Female,25,21-30,Chandigarh,Chandigarh,North,Corporate,2023-07-20
C02822,Customer 02822,Male,59,51-60,Kolkata,West Bengal,East,Small Business,2024-06-01
C02823,Customer 02823,Female,34,31-40,Bengaluru,Karnataka,South,Corporate,2024-07-14
C02824,Customer 02824,Female,42,41-50,Bhubaneswar,Odisha,East,Consumer,2025-03-13
C02825,Customer 02825,Male,55,51-60,Pune,Maharashtra,West,Corporate,2025-04-16
C02826,Customer 02826,Male,60,51-60,Patna,Bihar,East,Consumer,2024-01-04
C02827,Customer 02827,Male,60,51-60,Lucknow,Uttar Pradesh,North,Consumer,2024-12-20
C02828,Customer 02828,Male,33,31-40,Pune,Maharashtra,West,Consumer,2025-05-16
C02829,Customer 02829,Male,22,21-30,Chennai,Tamil Nadu,South,Corporate,2024-10-10
C02830,Customer 02830,Female,26,21-30,Lucknow,Uttar Pradesh,North,Consumer,2024-04-06
C02831,Customer 02831,Female,45,41-50,Mumbai,Maharashtra,West,Corporate,2024-08-29
C02832,Customer 02832,Female,32,31-40,Bengaluru,Karnataka,South,Consumer,2023-09-30
C02833,Customer 02833,Male,48,41-50,Ranchi,Jharkhand,East,Small Business,2024-10-20
C02834,Customer 02834,Male,37,31-40,Chandigarh,Chandigarh,North,Small Business,2023-02-15
C02835,Customer 02835,Female,26,21-30,Kochi,Kerala,South,Small Business,2024-07-14
C02836,Customer 02836,Female,22,21-30,Lucknow,Uttar Pradesh,North,Corporate,2022-05-05
C02837,Customer 02837,Female,27,21-30,Jaipur,Rajasthan,North,Consumer,2022-01-04
C02838,Customer 02838,Male,41,41-50,Delhi,Delhi,North,Small Business,2023-09-20
C02839,Customer 02839,Female,25,21-30,Delhi,Delhi,North,Consumer,2023-01-22
C02840,Customer 02840,Male,55,51-60,Surat,Gujarat,West,Consumer,2023-12-09
C02841,Customer 02841,Male,59,51-60,Lucknow,Uttar Pradesh,North,Small Business,2025-03-21
C02842,Customer 02842,Female,32,31-40,Chennai,Tamil Nadu,South,Corporate,2022-11-01
C02843,Customer 02843,Male,60,51-60,Ahmedabad,Gujarat,West,Consumer,2025-01-05
C02844,Customer 02844,Female,39,31-40,Lucknow,Uttar Pradesh,North,Consumer,2023-12-16
C02845,Customer 02845,Male,27,21-30,Chennai,Tamil Nadu,South,Small Business,2023-01-31
C02846,Customer 02846,Female,50,41-50,Bengaluru,Karnataka,South,Corporate,2025-01-27
C02847,Customer 02847,Female,28,21-30,Mumbai,Maharashtra,West,Corporate,2025-02-09
C02848,Customer 02848,Female,36,31-40,Chandigarh,Chandigarh,North,Small Business,2022-10-17
C02849,Customer 02849,Female,33,31-40,Kochi,Kerala,South,Small Business,2022-03-27
C02850,Customer 02850,Male,51,51-60,Ranchi,Jharkhand,East,Corporate,2025-04-25
C02851,Customer 02851,Male,41,41-50,Lucknow,Uttar Pradesh,North,Corporate,2025-02-27
C02852,Customer 02852,Male,39,31-40,Mumbai,Maharashtra,West,Small Business,2022-10-05
C02853,Customer 02853,Male,39,31-40,Ahmedabad,Gujarat,West,Corporate,2024-05-23
C02854,Customer 02854,Female,45,41-50,Mumbai,Maharashtra,West,Consumer,2024-10-01
C02855,Customer 02855,Female,27,21-30,Delhi,Delhi,North,Small Business,2025-02-23
C02856,Customer 02856,Female,40,31-40,Surat,Gujarat,West,Small Business,2023-08-12
C02857,Customer 02857,Male,33,31-40,Jaipur,Rajasthan,North,Consumer,2023-09-21
C02858,Customer 02858,Female,24,21-30,Chennai,Tamil Nadu,South,Corporate,2022-02-27
C02859,Customer 02859,Female,45,41-50,Jaipur,Rajasthan,North,Consumer,2023-12-22
C02860,Customer 02860,Female,53,51-60,Jaipur,Rajasthan,North,Corporate,2023-01-01
C02861,Customer 02861,Male,34,31-40,Ranchi,Jharkhand,East,Consumer,2024-07-25
C02862,Customer 02862,Male,41,41-50,Chennai,Tamil Nadu,South,Consumer,2023-02-21
C02863,Customer 02863,Male,57,51-60,Surat,Gujarat,West,Corporate,2025-06-09
C02864,Customer 02864,Male,45,41-50,Delhi,Delhi,North,Consumer,2022-08-27
C02865,Customer 02865,Male,36,31-40,Bhubaneswar,Odisha,East,Corporate,2023-11-09
C02866,Customer 02866,Female,35,31-40,Chennai,Tamil Nadu,South,Small Business,2024-04-03
C02867,Customer 02867,Male,30,21-30,Jaipur,Rajasthan,North,Corporate,2023-05-20
C02868,Customer 02868,Female,57,51-60,Kolkata,West Bengal,East,Corporate,2025-07-06
C02869,Customer 02869,Male,38,31-40,Bhubaneswar,Odisha,East,Small Business,2022-01-21
C02870,Customer 02870,Female,45,41-50,Pune,Maharashtra,West,Small Business,2023-01-24
C02871,Customer 02871,Female,59,51-60,Surat,Gujarat,West,Consumer,2025-07-07
C02872,Customer 02872,Male,49,41-50,Mumbai,Maharashtra,West,Consumer,2023-04-02
C02873,Customer 02873,Male,28,21-30,Chandigarh,Chandigarh,North,Consumer,2024-09-27
C02874,Customer 02874,Male,55,51-60,Chandigarh,Chandigarh,North,Small Business,2022-12-09
C02875,Customer 02875,Female,39,31-40,Kolkata,West Bengal,East,Corporate,2023-08-10
C02876,Customer 02876,Female,27,21-30,Bhubaneswar,Odisha,East,Consumer,2024-03-19
C02877,Customer 02877,Male,56,51-60,Hyderabad,Telangana,South,Small Business,2023-02-16
C02878,Customer 02878,Male,51,51-60,Bengaluru,Karnataka,South,Small Business,2022-08-12
C02879,Customer 02879,Male,23,21-30,Lucknow,Uttar Pradesh,North,Small Business,2023-01-13
C02880,Customer 02880,Male,36,31-40,Chandigarh,Chandigarh,North,Small Business,2025-06-14
C02881,Customer 02881,Female,30,21-30,Ranchi,Jharkhand,East,Small Business,2025-05-07
C02882,Customer 02882,Male,34,31-40,Jaipur,Rajasthan,North,Corporate,2023-10-14
C02883,Customer 02883,Male,30,21-30,Jaipur,Rajasthan,North,Small Business,2023-05-29
C02884,Customer 02884,Female,50,41-50,Chennai,Tamil Nadu,South,Consumer,2022-04-26
C02885,Customer 02885,Female,30,21-30,Mumbai,Maharashtra,West,Small Business,2024-11-01
C02886,Customer 02886,Male,32,31-40,Chandigarh,Chandigarh,North,Corporate,2023-02-03
C02887,Customer 02887,Female,22,21-30,Patna,Bihar,East,Small Business,2022-05-23
C02888,Customer 02888,Female,56,51-60,Kochi,Kerala,South,Consumer,2022-10-21
C02889,Customer 02889,Male,28,21-30,Patna,Bihar,East,Corporate,2022-05-14
C02890,Customer 02890,Male,60,51-60,Pune,Maharashtra,West,Corporate,2022-12-14
C02891,Customer 02891,Female,23,21-30,Patna,Bihar,East,Consumer,2022-08-01
C02892,Customer 02892,Male,45,41-50,Kochi,Kerala,South,Consumer,2025-02-26
C02893,Customer 02893,Female,57,51-60,Jaipur,Rajasthan,North,Consumer,2023-04-05
C02894,Customer 02894,Male,22,21-30,Jaipur,Rajasthan,North,Corporate,2024-09-02
C02895,Customer 02895,Female,60,51-60,Mumbai,Maharashtra,West,Small Business,2024-07-09
C02896,Customer 02896,Female,60,51-60,Kochi,Kerala,South,Small Business,2023-12-08
C02897,Customer 02897,Female,30,21-30,Ahmedabad,Gujarat,West,Small Business,2025-01-03
C02898,Customer 02898,Male,30,21-30,Ranchi,Jharkhand,East,Small Business,2022-12-24
C02899,Customer 02899,Female,31,31-40,Mumbai,Maharashtra,West,Small Business,2022-02-12
C02900,Customer 02900,Female,30,21-30,Pune,Maharashtra,West,Consumer,2024-07-30
C02901,Customer 02901,Male,46,41-50,Pune,Maharashtra,West,Consumer,2025-07-07
C02902,Customer 02902,Male,46,41-50,Ranchi,Jharkhand,East,Small Business,2024-05-05
C02903,Customer 02903,Female,49,41-50,Ahmedabad,Gujarat,West,Small Business,2024-08-07
C02904,Customer 02904,Female,41,41-50,Ranchi,Jharkhand,East,Corporate,2024-03-27
C02905,Customer 02905,Male,36,31-40,Bengaluru,Karnataka,South,Consumer,2023-01-27
C02906,Customer 02906,Female,50,41-50,Hyderabad,Telangana,South,Corporate,2024-04-16
C02907,Customer 02907,Female,34,31-40,Ranchi,Jharkhand,East,Small Business,2022-10-17
C02908,Customer 02908,Male,55,51-60,Surat,Gujarat,West,Corporate,2024-07-15
C02909,Customer 02909,Female,24,21-30,Bhubaneswar,Odisha,East,Consumer,2023-03-21
C02910,Customer 02910,Male,45,41-50,Patna,Bihar,East,Corporate,2024-06-03
C02911,Customer 02911,Female,22,21-30,Chennai,Tamil Nadu,South,Corporate,2023-02-27
C02912,Customer 02912,Male,38,31-40,Mumbai,Maharashtra,West,Corporate,2025-02-27
C02913,Customer 02913,Female,57,51-60,Bengaluru,Karnataka,South,Consumer,2022-11-05
C02914,Customer 02914,Female,50,41-50,Pune,Maharashtra,West,Consumer,2022-09-25
C02915,Customer 02915,Female,60,51-60,Surat,Gujarat,West,Corporate,2024-12-22
C02916,Customer 02916,Male,25,21-30,Jaipur,Rajasthan,North,Consumer,2022-02-13
C02917,Customer 02917,Male,42,41-50,Delhi,Delhi,North,Consumer,2023-10-04
C02918,Customer 02918,Male,30,21-30,Ranchi,Jharkhand,East,Consumer,2023-09-22
C02919,Customer 02919,Female,60,51-60,Chandigarh,Chandigarh,North,Small Business,2025-04-09
C02920,Customer 02920,Female,42,41-50,Ahmedabad,Gujarat,West,Corporate,2022-12-25
C02921,Customer 02921,Female,27,21-30,Bhubaneswar,Odisha,East,Corporate,2022-11-24
C02922,Customer 02922,Male,47,41-50,Bengaluru,Karnataka,South,Consumer,2024-12-26
C02923,Customer 02923,Male,56,51-60,Pune,Maharashtra,West,Corporate,2025-07-11
C02924,Customer 02924,Female,36,31-40,Surat,Gujarat,West,Consumer,2022-10-28
C02925,Customer 02925,Male,23,21-30,Ahmedabad,Gujarat,West,Consumer,2024-02-20
C02926,Customer 02926,Female,51,51-60,Surat,Gujarat,West,Consumer,2022-02-10
C02927,Customer 02927,Female,58,51-60,Ranchi,Jharkhand,East,Corporate,2023-01-08
C02928,Customer 02928,Male,52,51-60,Ahmedabad,Gujarat,West,Corporate,2025-03-06
C02929,Customer 02929,Female,26,21-30,Ranchi,Jharkhand,East,Small Business,2022-05-22
C02930,Customer 02930,Male,60,51-60,Chennai,Tamil Nadu,South,Small Business,2024-03-17
C02931,Customer 02931,Male,33,31-40,Bengaluru,Karnataka,South,Corporate,2023-10-19
C02932,Customer 02932,Male,43,41-50,Bhubaneswar,Odisha,East,Corporate,2024-10-10
C02933,Customer 02933,Female,31,31-40,Delhi,Delhi,North,Small Business,2023-06-02
C02934,Customer 02934,Female,54,51-60,Hyderabad,Telangana,South,Consumer,2024-09-29
C02935,Customer 02935,Male,24,21-30,Patna,Bihar,East,Corporate,2023-05-05
C02936,Customer 02936,Female,49,41-50,Bhubaneswar,Odisha,East,Small Business,2023-11-23
C02937,Customer 02937,Female,50,41-50,Jaipur,Rajasthan,North,Corporate,2022-06-14
C02938,Customer 02938,Male,29,21-30,Patna,Bihar,East,Corporate,2022-01-22
C02939,Customer 02939,Female,45,41-50,Delhi,Delhi,North,Consumer,2024-08-20
C02940,Customer 02940,Female,23,21-30,Mumbai,Maharashtra,West,Corporate,2023-07-08
C02941,Customer 02941,Female,44,41-50,Mumbai,Maharashtra,West,Corporate,2024-05-19
C02942,Customer 02942,Female,29,21-30,Pune,Maharashtra,West,Small Business,2023-06-20
C02943,Customer 02943,Female,39,31-40,Hyderabad,Telangana,South,Small Business,2022-06-20
C02944,Customer 02944,Male,41,41-50,Ahmedabad,Gujarat,West,Corporate,2022-08-21
C02945,Customer 02945,Male,27,21-30,Delhi,Delhi,North,Consumer,2022-06-02
C02946,Customer 02946,Female,25,21-30,Chennai,Tamil Nadu,South,Consumer,2025-03-17
C02947,Customer 02947,Male,25,21-30,Kochi,Kerala,South,Consumer,2022-01-28
C02948,Customer 02948,Male,30,21-30,Patna,Bihar,East,Corporate,2025-07-06
C02949,Customer 02949,Female,27,21-30,Ahmedabad,Gujarat,West,Corporate,2022-09-07
C02950,Customer 02950,Male,33,31-40,Jaipur,Rajasthan,North,Corporate,2022-06-16
C02951,Customer 02951,Male,26,21-30,Chennai,Tamil Nadu,South,Consumer,2024-06-05
C02952,Customer 02952,Male,24,21-30,Kochi,Kerala,South,Corporate,2022-06-12
C02953,Customer 02953,Female,54,51-60,Mumbai,Maharashtra,West,Consumer,2024-09-01
C02954,Customer 02954,Female,59,51-60,Hyderabad,Telangana,South,Corporate,2023-01-17
C02955,Customer 02955,Female,58,51-60,Surat,Gujarat,West,Consumer,2024-06-25
C02956,Customer 02956,Male,26,21-30,Chennai,Tamil Nadu,South,Consumer,2023-02-09
C02957,Customer 02957,Male,55,51-60,Kolkata,West Bengal,East,Corporate,2023-01-23
C02958,Customer 02958,Male,33,31-40,Lucknow,Uttar Pradesh,North,Consumer,2023-10-21
C02959,Customer 02959,Male,46,41-50,Kochi,Kerala,South,Corporate,2025-04-28
C02960,Customer 02960,Female,53,51-60,Bhubaneswar,Odisha,East,Corporate,2023-08-08
C02961,Customer 02961,Female,37,31-40,Hyderabad,Telangana,South,Small Business,2023-05-09
C02962,Customer 02962,Female,39,31-40,Delhi,Delhi,North,Consumer,2022-05-13
C02963,Customer 02963,Male,52,51-60,Jaipur,Rajasthan,North,Small Business,2022-05-04
C02964,Customer 02964,Male,49,41-50,Pune,Maharashtra,West,Consumer,2022-06-30
C02965,Customer 02965,Female,59,51-60,Patna,Bihar,East,Corporate,2022-05-15
C02966,Customer 02966,Female,49,41-50,Kolkata,West Bengal,East,Small Business,2024-09-10
C02967,Customer 02967,Female,40,31-40,Ranchi,Jharkhand,East,Small Business,2023-10-04
C02968,Customer 02968,Male,58,51-60,Hyderabad,Telangana,South,Consumer,2022-03-29
C02969,Customer 02969,Female,50,41-50,Ranchi,Jharkhand,East,Small Business,2023-10-27
C02970,Customer 02970,Female,50,41-50,Mumbai,Maharashtra,West,Small Business,2022-11-09
C02971,Customer 02971,Female,47,41-50,Bengaluru,Karnataka,South,Consumer,2022-10-13
C02972,Customer 02972,Female,30,21-30,Patna,Bihar,East,Small Business,2024-01-19
C02973,Customer 02973,Female,32,31-40,Delhi,Delhi,North,Consumer,2025-04-29
C02974,Customer 02974,Male,27,21-30,Chennai,Tamil Nadu,South,Consumer,2024-03-12
C02975,Customer 02975,Male,38,31-40,Surat,Gujarat,West,Small Business,2023-02-10
C02976,Customer 02976,Female,46,41-50,Delhi,Delhi,North,Consumer,2023-09-14
C02977,Customer 02977,Male,33,31-40,Kolkata,West Bengal,East,Small Business,2025-05-27
C02978,Customer 02978,Female,48,41-50,Surat,Gujarat,West,Consumer,2024-09-25
C02979,Customer 02979,Female,27,21-30,Jaipur,Rajasthan,North,Consumer,2023-10-25
C02980,Customer 02980,Female,30,21-30,Surat,Gujarat,West,Consumer,2024-11-28
C02981,Customer 02981,Male,47,41-50,Surat,Gujarat,West,Small Business,2022-01-27
C02982,Customer 02982,Male,42,41-50,Bhubaneswar,Odisha,East,Corporate,2023-09-29
C02983,Customer 02983,Male,59,51-60,Pune,Maharashtra,West,Consumer,2024-12-20
C02984,Customer 02984,Female,44,41-50,Bhubaneswar,Odisha,East,Corporate,2022-09-20
C02985,Customer 02985,Female,25,21-30,Ranchi,Jharkhand,East,Consumer,2024-07-04
C02986,Customer 02986,Female,36,31-40,Ranchi,Jharkhand,East,Consumer,2023-10-31
C02987,Customer 02987,Female,51,51-60,Kochi,Kerala,South,Small Business,2025-02-10
C02988,Customer 02988,Female,33,31-40,Patna,Bihar,East,Consumer,2023-10-22
C02989,Customer 02989,Male,36,31-40,Kochi,Kerala,South,Small Business,2025-02-27
C02990,Customer 02990,Male,41,41-50,Surat,Gujarat,West,Corporate,2022-07-15
C02991,Customer 02991,Male,60,51-60,Mumbai,Maharashtra,West,Small Business,2022-06-16
C02992,Customer 02992,Female,59,51-60,Surat,Gujarat,West,Corporate,2023-06-29
C02993,Customer 02993,Female,45,41-50,Chandigarh,Chandigarh,North,Consumer,2023-07-20
C02994,Customer 02994,Female,24,21-30,Bengaluru,Karnataka,South,Small Business,2023-05-21
C02995,Customer 02995,Male,41,41-50,Kochi,Kerala,South,Small Business,2025-06-25
C02996,Customer 02996,Male,38,31-40,Surat,Gujarat,West,Small Business,2024-09-19
C02997,Customer 02997,Male,33,31-40,Patna,Bihar,East,Corporate,2025-05-24
C02998,Customer 02998,Female,24,21-30,Lucknow,Uttar Pradesh,North,Corporate,2023-02-04
C02999,Customer 02999,Male,45,41-50,Bhubaneswar,Odisha,East,Small Business,2022-01-23
C03000,Customer 03000,Female,34,31-40,Bhubaneswar,Odisha,East,Consumer,2023-08-30
C03001,Customer 03001,Male,47,41-50,Delhi,Delhi,North,Consumer,2024-01-25
C03002,Customer 03002,Male,49,41-50,Ahmedabad,Gujarat,West,Corporate,2024-02-22
C03003,Customer 03003,Female,41,41-50,Chennai,Tamil Nadu,South,Consumer,2023-07-15
C03004,Customer 03004,Female,33,31-40,Ahmedabad,Gujarat,West,Corporate,2025-05-27
C03005,Customer 03005,Female,31,31-40,Ahmedabad,Gujarat,West,Corporate,2022-09-21
C03006,Customer 03006,Male,28,21-30,Patna,Bihar,East,Consumer,2023-10-31
C03007,Customer 03007,Female,30,21-30,Surat,Gujarat,West,Small Business,2024-02-08
C03008,Customer 03008,Female,41,41-50,Delhi,Delhi,North,Small Business,2022-12-31
C03009,Customer 03009,Male,39,31-40,Patna,Bihar,East,Small Business,2025-03-04
C03010,Customer 03010,Male,29,21-30,Jaipur,Rajasthan,North,Small Business,2022-05-11
C03011,Customer 03011,Male,30,21-30,Chandigarh,Chandigarh,North,Consumer,2024-12-06
C03012,Customer 03012,Male,26,21-30,Chennai,Tamil Nadu,South,Small Business,2024-01-02
C03013,Customer 03013,Male,47,41-50,Patna,Bihar,East,Small Business,2022-05-23
C03014,Customer 03014,Female,55,51-60,Surat,Gujarat,West,Consumer,2024-12-10
C03015,Customer 03015,Female,30,21-30,Pune,Maharashtra,West,Corporate,2022-07-03
C03016,Customer 03016,Female,31,31-40,Hyderabad,Telangana,South,Consumer,2023-06-19
C03017,Customer 03017,Male,24,21-30,Kochi,Kerala,South,Corporate,2025-02-16
C03018,Customer 03018,Male,35,31-40,Delhi,Delhi,North,Small Business,2022-03-28
C03019,Customer 03019,Male,35,31-40,Jaipur,Rajasthan,North,Consumer,2022-10-09
C03020,Customer 03020,Female,45,41-50,Patna,Bihar,East,Corporate,2024-03-21
C03021,Customer 03021,Female,52,51-60,Delhi,Delhi,North,Consumer,2024-04-29
C03022,Customer 03022,Male,33,31-40,Chandigarh,Chandigarh,North,Corporate,2022-03-15
C03023,Customer 03023,Male,58,51-60,Hyderabad,Telangana,South,Small Business,2022-01-15
C03024,Customer 03024,Male,58,51-60,Ranchi,Jharkhand,East,Small Business,2024-11-08
C03025,Customer 03025,Female,34,31-40,Chennai,Tamil Nadu,South,Consumer,2025-01-03
C03026,Customer 03026,Female,38,31-40,Delhi,Delhi,North,Corporate,2024-02-06
